customer_id,name,email,plan_type,monthly_charge,signup_date,last_login_date,support_tickets,tenure_days,churned,login_data_missing
1161,Brian Stein,chenbailey@example.net,Premium,19.99,2024-10-23,2025-07-20,1,631,0,False
2579,Angela Carter,ewilliams@example.org,Basic,9.99,2025-03-18,2025-06-19,3,485,1,False
1729,Barbara Beck,tyler13@example.net,Premium,19.99,2024-10-08,,2,646,1,True
1401,David Cordova Jr.,andreagray@example.org,Pro,39.99,2024-09-08,2025-07-05,3,676,1,False
1702,Michael Powers,qkim@example.net,Pro,39.99,2024-09-12,2024-12-17,2,672,1,False
2500,Jacob Brewer,xharmon@example.org,Premium,19.99,2025-01-26,2026-01-11,2,536,0,False
2845,Lori Oconnell,ochoamelissa@example.net,Basic,9.99,2026-04-25,2026-07-07,3,82,1,False
2795,Erica Case,robert77@example.net,Premium,19.99,2025-12-17,2026-03-31,0,211,0,False
2129,Julie Li,anthonybryant@example.net,Basic,9.99,2025-04-13,2026-01-04,1,459,0,False
1565,Brittany Melton,kaylawilliams@example.com,Basic,9.99,2025-02-16,2026-03-18,1,515,1,False
2413,Guy Medina,hrodgers@example.org,Premium,19.99,2025-07-06,2026-03-18,2,375,1,False
2021,Elizabeth Jenkins,scott04@example.org,Basic,9.99,2024-11-01,,2,622,1,True
2025,Michael Woods,kwilcox@example.org,Basic,9.99,2026-01-28,2026-05-17,1,169,0,False
2411,Lisa Torres,kelli08@example.org,Premium,19.99,2024-11-23,2025-01-15,0,600,1,False
2895,David Torres,hodgemichelle@example.net,Pro,39.99,2025-12-15,2026-04-03,0,213,1,False
2585,Jason Lee,ronaldcarroll@example.org,Pro,39.99,2024-07-15,2024-09-01,1,731,0,False
2955,Gabrielle Gilbert DVM,michael35@example.net,Premium,19.99,2025-08-15,2025-10-03,0,335,1,False
2104,Alan Frazier,mary88@example.org,Premium,19.99,2025-12-25,2026-05-31,0,203,0,False
1205,Taylor Horton,danielyang@example.org,Premium,19.99,2024-12-31,2026-01-11,0,562,0,False
1034,Michael Hoffman,jonesnicole@example.org,Basic,9.99,2025-07-31,2026-05-19,1,350,1,False
2966,Scott Valencia,jacksonjillian@example.com,Pro,39.99,2025-02-18,2025-09-08,1,513,0,False
1775,Jill Washington,heathbrenda@example.org,Basic,9.99,2025-02-06,2026-04-17,1,525,0,False
1508,Vickie Kennedy,sharon20@example.net,Premium,19.99,2026-05-02,2026-06-10,0,75,0,False
2451,Don Carney,vhopkins@example.net,Pro,39.99,2024-08-05,2026-04-16,1,710,0,False
2478,Monica Jones,ywaters@example.com,Pro,39.99,2025-11-25,2026-02-17,1,233,0,False
2390,Steven Giles,amber12@example.com,Pro,39.99,2026-03-08,2026-07-14,0,130,0,False
1091,Jennifer Villa,lori44@example.net,Basic,9.99,2025-08-24,2026-03-27,0,326,0,False
2363,Steven Stanton,imcdonald@example.net,Basic,9.99,2026-05-02,2026-05-02,2,75,0,False
1897,Linda Bautista,dennis50@example.net,Premium,19.99,2026-01-20,2026-04-03,0,177,1,False
1564,Kayla Herring,cpierce@example.org,Pro,39.99,2026-04-14,2026-06-05,2,93,0,False
2369,Gloria Nelson,jamespatricia@example.org,Basic,9.99,2025-09-26,2026-01-28,1,293,0,False
1776,Gene Garcia,fpetty@example.net,Pro,39.99,2025-08-24,2026-04-19,1,326,0,False
1241,Jennifer Kirby,carloshernandez@example.org,Basic,9.99,2025-07-04,2025-11-21,2,377,1,False
1013,Ashley Garrett,ericfarmer@example.net,Pro,39.99,2026-05-13,2026-07-11,1,64,0,False
1315,Brittany Randolph,hallmichael@example.net,Pro,39.99,2026-03-21,2026-07-10,1,117,0,False
1600,Christina Maldonado,kevin46@example.net,Premium,19.99,2026-06-02,2026-06-17,0,44,0,False
1387,Brian Huff,norrisrobert@example.com,Basic,9.99,2024-10-09,2025-03-21,1,645,1,False
2297,Martin Jones,wgoodwin@example.com,Pro,39.99,2025-03-11,2026-02-13,1,492,0,False
1166,Terri Johnson,bradleygonzalez@example.org,Basic,9.99,2025-02-20,2025-07-28,0,511,1,False
1840,Michael Hansen,melissa61@example.net,Basic,9.99,2025-12-23,2026-02-08,2,205,1,False
1020,Jeff Owens,nuneztracey@example.org,Premium,19.99,2024-08-26,2026-01-09,0,689,0,False
1646,Christopher Santiago,brownmichael@example.org,Pro,39.99,2025-05-15,2025-10-04,0,427,0,False
2842,Ashley Jenkins,donnahopkins@example.net,Pro,39.99,2026-01-28,2026-05-14,1,169,0,False
2508,Matthew Watson,malikfowler@example.com,Basic,9.99,2024-11-13,2025-07-16,1,610,0,False
2154,Billy Wright,troymoss@example.com,Pro,39.99,2026-04-04,2026-07-01,3,103,0,False
2528,Jeremy Haynes,garciadonald@example.net,Premium,19.99,2026-05-31,2026-06-27,3,46,0,False
1831,Kathleen Arnold,cameronanderson@example.org,Basic,9.99,2024-10-12,2026-06-03,1,642,0,False
2267,Michael Hernandez,stacy94@example.org,Pro,39.99,2025-07-10,2026-02-22,1,371,0,False
2590,Amber Vargas PhD,daniel28@example.org,Pro,39.99,2026-02-26,2026-03-28,4,140,1,False
2899,Bridget Bryant,morgan69@example.net,Basic,9.99,2025-08-24,2026-07-12,1,326,0,False
1562,Alexander Chavez,nicoledavis@example.com,Pro,39.99,2025-11-11,2026-06-23,2,247,0,False
1686,Anthony Ward,brandon48@example.net,Pro,39.99,2026-05-01,2026-06-09,1,76,0,False
1957,Joshua Jones,coxmatthew@example.com,Basic,9.99,2024-10-25,2026-03-11,2,629,1,False
1189,Taylor Griffith,kathrynjimenez@example.net,Pro,39.99,2025-06-06,2026-05-28,3,405,1,False
2806,Jason Harrison,gloriaporter@example.net,Basic,9.99,2026-05-23,2026-05-30,2,54,1,False
1975,Christina Lopez,andersonrobert@example.com,Pro,39.99,2026-04-06,2026-04-22,1,101,1,False
1699,Philip Edwards,irodriguez@example.com,Pro,39.99,2025-12-30,2026-05-18,0,198,0,False
2499,Anthony Smith,sarah47@example.com,Pro,39.99,2025-12-07,2026-07-07,0,221,0,False
2705,Billy Scott,dominguezmeredith@example.com,Premium,19.99,2024-10-14,2025-09-22,1,640,0,False
1510,Robert Richards,amccormick@example.org,Basic,9.99,2025-08-25,2026-04-06,0,325,0,False
2082,Alex Smith,buckjustin@example.com,Basic,9.99,2024-08-09,2025-08-20,1,706,0,False
1474,Judy Murray,olsonjonathan@example.com,Basic,9.99,2025-10-01,2026-07-14,2,288,0,False
2584,Philip Gonzalez,ohill@example.org,Premium,19.99,2024-08-14,2024-08-22,2,701,0,False
1856,Shelley York,fclark@example.com,Pro,39.99,2026-01-19,2026-05-08,0,178,0,False
1747,Jerry Wright,emiller@example.org,Pro,39.99,2026-03-17,2026-07-12,2,121,0,False
1252,Rachel Hayes,michaelpugh@example.com,Pro,39.99,2024-11-22,2025-11-09,0,601,1,False
1021,Ashley Lee,ltaylor@example.com,Pro,39.99,2025-06-03,2026-05-25,1,408,1,False
2337,Terry Martinez,vjohnson@example.net,Pro,39.99,2024-12-08,2025-01-05,2,585,1,False
1459,Meghan Reynolds,cwood@example.net,Basic,9.99,2025-07-20,2025-10-10,1,361,1,False
2184,Misty Lawrence,hernandezalan@example.net,Premium,19.99,2025-03-30,,1,473,1,True
1276,Emily Allen,whiteheather@example.net,Pro,39.99,2025-04-12,2026-01-11,0,460,1,False
1955,Andrea Oconnor,jenniferelliott@example.net,Premium,19.99,2026-02-09,2026-05-14,1,157,0,False
2215,Ryan Mills,briansnyder@example.com,Premium,19.99,2025-02-18,2025-08-10,2,513,0,False
1385,Robin Smith,jessicaanderson@example.net,Premium,19.99,2024-07-30,2025-07-26,1,716,1,False
1805,Kenneth Williams,davidtorres@example.com,Pro,39.99,2025-02-12,2025-10-22,1,519,0,False
2437,Jodi Conway,nwilliams@example.com,Pro,39.99,2025-08-05,2025-09-28,1,345,0,False
2515,Martin Chavez,jenniferbarry@example.net,Basic,9.99,2026-01-25,2026-04-20,3,172,1,False
1343,Michelle Williams,koconnor@example.com,Basic,9.99,2025-06-25,2025-11-18,2,386,0,False
1769,Jason Bush,brenda77@example.net,Premium,19.99,2026-01-31,2026-03-28,1,166,0,False
2685,Joseph Zamora,greenjessica@example.net,Basic,9.99,2024-11-16,2026-06-14,0,607,0,False
1130,Amanda Reese,nicholaschavez@example.org,Pro,39.99,2025-03-31,2026-03-06,0,472,1,False
2482,Charles Johnson,dmiller@example.org,Premium,19.99,2025-05-23,2025-10-30,0,419,1,False
1330,Joshua Washington,paul20@example.com,Pro,39.99,2025-09-05,2025-09-14,0,314,1,False
2238,Samuel Rios,cookemily@example.com,Basic,9.99,2026-04-04,2026-04-21,1,103,0,False
1466,James Fields,morrowthomas@example.net,Pro,39.99,2025-05-15,,3,427,1,True
2638,Samantha Fleming,veronicasmith@example.net,Pro,39.99,2026-03-19,2026-05-26,1,119,1,False
2095,Joel Rodriguez,allenpatricia@example.org,Premium,19.99,2025-01-17,2025-10-03,1,545,1,False
2130,Matthew Sandoval,wwilliams@example.org,Basic,9.99,2025-06-07,2026-03-26,1,404,0,False
2294,Allison Castillo,carterraymond@example.net,Basic,9.99,2026-01-04,2026-03-15,3,193,1,False
1860,Andrew Hunt,ronald76@example.com,Pro,39.99,2025-03-29,2025-11-19,0,474,0,False
